"V1","V2"
4716000,4014000
4646000,3884000
4546000,3804000
4786000,4104000
4476000,4014000
4476000,4054000
4676000,4124000
4656000,4124000
4626000,3844000
4696000,3724000
4676000,3724000
4656000,3834000
4676000,3874000
4616000,3894000
4076000,3994000
4296000,3974000
4696000,4124000
4726000,3764000
4506000,3804000
4346000,4054000
4666000,3704000
4506000,4054000
4416000,3964000
4636000,3834000
4566000,3804000
4516000,3804000
4486000,4054000
4446000,3944000
4386000,4044000
4496000,3824000
4726000,3984000
4546000,3904000
4816000,3854000
4596000,3814000
4716000,4104000
4676000,3884000
4066000,3994000
4496000,3984000
4496000,3794000
4626000,4074000
4586000,3924000
4566000,4024000
4626000,3814000
4296000,4004000
4556000,3804000
4576000,4004000
4716000,3914000
4606000,3814000
4716000,4044000
4066000,3974000
4836000,3854000
4716000,3744000
4406000,3994000
4666000,3714000
4496000,3864000
4376000,4044000
4616000,3804000
4466000,3984000
4726000,4104000
4596000,3924000
4666000,3774000
4686000,4124000
4756000,4024000
4616000,3844000
4516000,3974000
4336000,4054000
4586000,3594000
4646000,4104000
4736000,4114000
4596000,3804000
4796000,4064000
4716000,4004000
4656000,3884000
4486000,4044000
4576000,3794000
4666000,4134000
4626000,3794000
4366000,4094000
4356000,4054000
4586000,3804000
4486000,4024000
4586000,3984000
4486000,4034000
4716000,3974000
4476000,4004000
4686000,3724000
4616000,3814000
4646000,3824000
4606000,3804000
4666000,3784000
4536000,3804000
4406000,3984000
4426000,3954000
4506000,3954000
4586000,4014000
4646000,3814000
4496000,4044000
4616000,4064000
4416000,3954000
4586000,3954000
4596000,4024000
4616000,3904000
4736000,3764000
4396000,4024000
4766000,4034000
4576000,3994000
4056000,4154000
4576000,3984000
4736000,4034000
4636000,4084000
4836000,3844000
4576000,3934000
4426000,3944000
4496000,3954000
4526000,4054000
4616000,3824000
4746000,4124000
4706000,4014000
4676000,3894000
4666000,3754000
4586000,3794000
4706000,4104000
4726000,3754000
4176000,3874000
4506000,3994000
4596000,3794000
4706000,4044000
4406000,3974000
4726000,4044000
4516000,4054000
4346000,4074000
4666000,3794000
4496000,3874000
4706000,3734000
4646000,4094000
4056000,4164000
4516000,3964000
4586000,3994000
4486000,3974000
4616000,3834000
4756000,4124000
4526000,3904000
4676000,3864000
4716000,3904000
4496000,3844000
4506000,3794000
4436000,3944000
4666000,3854000
4636000,3824000
4566000,4014000
4656000,4114000
4786000,4094000
4486000,3964000
4646000,3764000
4426000,3934000
4636000,3884000
4576000,3944000
4696000,4114000
4716000,3994000
4596000,3994000
4716000,3884000
4766000,4124000
4666000,3864000
4636000,3774000
4596000,3974000
4666000,4124000
4526000,3794000
4326000,4014000
4676000,3764000
4496000,3784000
4666000,3874000
4326000,3984000
4496000,3994000
4676000,3734000
4776000,4114000
4456000,3954000
4486000,4014000
4546000,4044000
4576000,3974000
4676000,4114000
4366000,4084000
4716000,3984000
4486000,3804000
4506000,4044000
4576000,3954000
4626000,3834000
4606000,3794000
4686000,4114000
4596000,3984000
4586000,3934000
4716000,3764000
4516000,3984000
4586000,3944000
4566000,3924000
4366000,4004000
4566000,3794000
4516000,3794000
4716000,3794000
4626000,3824000
4666000,3884000
4696000,4034000
4176000,3884000
4666000,3844000
4336000,4044000
4736000,4104000
4656000,3814000
4496000,3834000
4656000,3824000
4406000,3964000
4486000,3984000
4366000,4064000
4556000,3794000
4716000,3804000
4666000,3724000
4576000,3964000
4646000,3894000
4486000,3794000
4686000,3874000
4496000,4004000
4666000,3804000
4596000,3934000
4686000,3734000
4586000,3784000
4706000,3924000
4536000,3914000
4676000,3754000
4596000,3964000
4826000,3854000
4666000,4114000
4726000,4094000
4716000,3814000
4676000,3854000
4716000,3774000
4506000,3884000
4526000,4044000
4496000,4014000
4716000,3754000
4696000,4024000
4616000,3794000
4666000,3834000
4436000,3934000
4636000,4074000
4676000,3904000
4666000,3744000
4596000,3784000
4546000,3794000
4656000,4104000
4486000,3954000
4486000,3874000
4686000,3894000
4586000,4004000
4656000,3754000
4516000,3894000
4506000,3784000
4746000,4034000
4366000,4054000
4416000,3944000
4686000,3884000
4496000,4034000
4536000,3924000
4676000,3744000
4666000,4104000
4616000,3914000
4706000,3974000
4826000,3844000
4736000,4044000
4506000,4004000
4706000,3964000
4476000,3864000
4716000,3894000
4356000,4044000
4516000,3754000
4496000,4024000
4476000,3994000
4716000,3874000
4706000,4004000
4596000,3944000
4716000,4054000
4706000,3914000
4526000,3744000
4346000,4044000
4516000,4044000
4726000,4054000
4686000,3864000
4536000,4044000
4636000,3894000
4626000,3784000
4486000,3844000
4526000,3784000
4066000,3984000
4596000,3614000
4526000,3754000
4576000,3784000
4666000,3734000
4626000,3894000
4536000,3794000
4676000,3774000
4386000,4034000
4716000,4094000
4356000,4064000
4696000,4104000
4346000,3994000
4616000,3974000
4716000,3784000
4476000,3984000
4466000,3974000
4656000,4094000
4706000,4094000
4706000,3934000
4486000,3994000
4486000,4004000
4746000,4114000
4656000,3684000
4476000,3974000
4476000,3854000
4366000,4074000
4646000,4084000
4716000,3824000
4676000,3784000
4666000,4094000
4396000,4014000
4596000,3954000
4686000,3904000
4646000,3904000
4696000,3734000
4606000,3924000
4446000,3934000
4496000,3944000
4366000,4014000
4516000,3784000
4486000,3814000
4676000,4104000
4686000,3744000
4526000,3774000
4536000,3784000
4376000,4034000
4336000,4034000
4456000,3944000
4696000,4044000
4706000,3944000
4566000,4004000
4406000,3894000
4676000,3844000
4526000,3764000
4726000,4084000
4516000,3994000
4666000,3894000
4406000,3954000
4476000,3964000
4686000,4104000
4706000,3904000
4536000,3774000
4626000,4064000
4636000,3904000
4626000,3904000
4506000,3774000
4686000,3854000
4786000,4084000
4666000,3824000
4506000,4034000
4456000,3924000
4456000,3914000
4776000,4104000
4506000,4014000
4446000,3914000
4686000,3764000
4796000,4054000
4666000,3904000
4656000,4084000
4736000,4094000
4536000,3744000
4716000,3834000
4706000,4054000
4516000,3764000
4766000,4114000
4476000,3954000
4566000,3934000
4516000,3774000
4756000,4114000
4456000,3934000
4536000,3734000
4676000,3974000
4446000,3904000
4736000,4054000
4726000,4064000
4686000,3844000
4786000,4044000
4446000,3924000
4616000,4054000
4516000,4034000
4386000,3994000
4696000,3864000
4686000,3754000
4716000,4084000
4656000,3894000
4556000,4034000
4466000,3914000
4616000,3984000
4706000,3984000
4326000,4004000
4556000,3784000
4726000,4074000
4716000,3864000
4616000,3964000
4526000,3734000
4566000,3784000
4466000,3924000
4436000,3924000
4486000,3944000
4696000,3874000
4696000,3774000
4716000,4064000
4606000,4034000
4486000,3784000
4756000,4034000
4676000,3794000
4696000,4014000
4706000,3954000
4456000,3904000
4696000,3974000
4466000,3964000
4336000,3994000
4666000,3814000
4466000,3954000
4506000,4024000
4536000,3764000
4336000,3984000
4606000,3934000
4366000,4044000
4676000,4094000
4696000,3854000
4696000,4094000
4496000,3774000
4686000,3834000
4676000,3834000
4686000,3824000
4606000,3784000
4516000,4004000
4516000,3744000
4636000,3764000
4696000,3924000
4736000,4084000
4536000,3754000
4566000,3974000
4546000,3784000
4456000,3884000
4686000,3774000
4456000,3894000
4696000,3914000
4716000,3854000
4736000,4064000
4716000,3844000
4356000,4024000
4616000,3994000
4686000,3914000
4516000,3954000
4716000,4074000
4676000,3914000
4746000,4044000
4466000,3944000
4696000,3784000
4586000,3774000
4696000,3764000
4526000,4034000
4736000,4074000
4666000,3914000
4376000,3994000
4606000,3954000
4706000,3994000
4606000,3964000
4426000,3924000
4506000,3944000
4606000,3994000
4466000,3884000
4686000,3974000
4606000,3944000
4546000,3914000
4516000,4024000
4476000,3944000
4566000,3984000
4706000,4084000
4646000,4074000
4676000,3984000
4326000,3994000
4656000,3714000
4516000,4014000
4696000,3904000
4746000,4104000
4376000,4004000
4416000,3934000
4606000,3974000
4696000,3844000
4706000,3824000
4566000,3994000
4446000,3894000
4686000,4094000
4606000,3984000
4686000,3984000
4616000,3924000
4466000,3894000
4336000,4024000
4556000,3914000
4616000,3664000
4486000,3934000
4446000,3884000
4356000,4034000
4406000,3944000
4706000,3744000
4396000,3924000
4686000,3784000
4696000,3894000
4706000,3784000
4576000,3774000
4486000,3824000
4696000,3934000
4476000,3844000
4696000,3884000
4466000,3934000
4406000,3904000
4626000,3914000
4476000,3874000
4356000,4084000
4696000,3824000
4456000,3874000
4766000,4044000
4486000,3834000
4706000,3834000
4666000,4084000
4696000,3744000
4466000,3904000
4566000,3964000
4706000,4064000
4696000,3834000
4596000,4004000
4756000,4044000
4776000,4094000
4746000,4074000
4476000,3934000
4656000,3704000
4766000,4104000
4746000,4054000
4506000,3764000
4386000,4004000
4706000,3844000
4636000,4064000
4776000,4044000
4656000,3724000
4696000,3794000
4676000,3824000
4746000,4084000
4706000,3854000
4496000,3934000
4676000,4084000
4546000,3774000
4706000,3794000
4696000,3984000
4746000,4094000
4436000,3904000
4346000,4034000
4656000,3694000
4496000,3884000
4706000,3864000
4436000,3914000
4396000,4004000
4706000,4074000
4556000,3774000
4366000,4024000
4696000,3754000
4686000,4024000
4706000,3774000
4616000,3784000
4626000,3994000
4696000,3964000
4656000,3744000
4746000,4064000
4656000,3904000
4626000,3774000
4616000,3954000
4526000,3914000
4636000,3914000
4706000,3894000
4376000,4024000
4696000,4084000
4676000,3804000
4706000,3814000
4566000,3944000
4546000,3734000
4646000,3914000
4756000,4054000
4686000,3924000
4706000,3804000
4546000,3724000
4596000,4014000
4526000,4024000
4696000,3814000
4626000,3974000
4516000,3904000
4686000,3814000
4466000,3874000
4406000,3934000
4536000,4034000
4356000,4074000
4686000,3794000
4476000,3924000
4756000,4104000
4656000,3734000
4686000,4034000
4696000,4004000
4756000,4094000
4346000,4004000
4656000,4074000
4386000,4024000
4696000,3804000
4366000,4034000
4406000,3914000
4626000,3984000
4486000,3924000
4616000,3934000
4396000,3994000
4526000,4014000
4646000,3684000
4666000,3974000
4766000,4094000
4686000,4084000
4546000,3764000
4436000,3894000
4626000,4054000
4416000,3874000
4506000,3754000
4706000,3764000
4676000,3814000
4686000,3934000
4536000,3724000
4696000,3944000
4336000,4014000
4566000,3954000
4696000,4054000
4546000,3744000
4676000,3924000
4656000,3914000
4526000,4004000
4596000,3774000
4566000,3774000
4376000,4014000
4616000,3944000
4706000,3874000
4756000,4064000
4406000,3924000
4646000,4064000
4386000,3984000
4526000,3974000
4526000,3984000
4666000,3984000
4556000,3764000
4706000,3754000
4756000,4074000
4606000,4004000
4526000,3994000
4436000,3884000
4396000,3934000
4536000,3934000
4516000,3944000
4786000,4074000
4336000,4004000
4506000,3894000
4646000,3754000
4546000,3754000
4476000,3884000
4686000,3804000
4756000,4084000
4616000,4044000
4666000,3924000
4476000,3914000
4576000,3764000
4596000,3714000
4696000,3994000
4586000,3764000
4346000,4024000
4636000,3994000
4466000,3854000
4696000,4074000
4706000,3884000
4386000,3974000
4596000,3724000
4626000,4004000
4666000,4074000
4396000,3964000
4546000,3714000
4616000,4004000
4396000,3944000
4546000,4034000
4416000,3924000
4686000,4044000
4686000,4014000
4546000,3924000
4766000,4084000
4486000,3914000
4396000,3954000
4476000,3794000
4776000,4084000
4566000,3644000
4396000,3974000
4686000,3994000
4556000,4024000
4766000,4054000
4626000,3924000
4476000,3834000
4386000,4014000
4646000,3994000
4646000,3924000
4636000,4054000
4476000,3894000
4536000,4024000
4646000,4004000
4476000,3904000
4586000,3714000
4676000,4074000
4486000,3884000
4696000,4064000
4506000,3934000
4676000,3994000
4556000,3724000
4696000,3954000
4396000,3984000
4646000,3724000
4636000,4004000
4426000,3874000
4606000,3714000
4626000,3964000
4386000,3964000
4596000,3734000
4526000,3584000
4546000,3704000
4556000,3754000
4656000,3924000
4686000,4074000
4526000,3964000
4676000,3934000
4636000,3984000
4516000,3914000
4556000,4014000
4576000,3714000
4346000,4014000
4526000,3924000
4586000,3724000
4626000,3764000
4496000,3924000
4476000,3804000
4556000,3714000
4426000,3914000
4626000,4044000
4536000,4014000
4466000,3864000
4586000,3754000
4566000,3764000
4436000,3874000
4646000,3714000
4636000,3924000
4586000,3604000
4536000,3584000
4686000,3964000
4466000,3844000
4606000,3724000
4556000,4004000
4556000,3704000
4646000,3734000
4556000,3734000
4566000,3724000
4656000,4004000
4666000,3994000
4426000,3844000
4576000,3724000
4606000,4024000
4556000,3994000
4526000,3724000
4676000,4024000
4416000,3914000
4516000,3734000
4606000,3774000
4686000,3944000
4606000,3704000
4626000,3954000
4676000,4014000
4446000,3874000
4426000,3884000
4516000,3934000
4536000,3714000
4526000,3934000
4686000,4004000
4686000,4054000
4556000,3984000
4656000,3994000
4536000,4004000
4536000,3704000
4606000,4014000
4486000,3904000
4456000,3864000
4386000,3954000
4446000,3804000
4656000,3984000
4596000,3624000
4476000,3784000
4566000,3714000
4766000,4064000
4616000,3774000
4646000,3984000
4556000,3744000
4676000,3964000
4586000,3734000
4656000,3974000
4596000,3654000
4676000,4044000
4606000,3664000
4586000,3744000
4496000,3894000
4536000,3694000
4416000,3894000
4636000,4044000
4636000,3974000
4596000,3704000
4626000,3934000
4546000,4024000
4666000,4004000
4616000,3724000
4486000,3894000
4676000,4004000
4676000,4034000
4416000,3904000
4516000,3924000
4556000,3924000
4596000,3694000
4616000,4034000
4626000,3944000
4766000,4074000
4646000,3964000
4656000,4014000
4546000,3694000
4546000,3934000
4546000,4014000
4566000,3734000
4496000,3764000
4686000,4064000
4596000,3744000
4566000,3634000
4646000,3744000
4646000,3974000
4666000,4014000
4426000,3894000
4536000,3994000
4556000,3974000
4446000,3864000
4636000,3754000
4586000,3704000
4646000,3954000
4666000,3934000
4476000,3814000
4506000,3904000
4646000,3704000
4666000,4044000
4646000,4054000
4646000,4014000
4576000,3754000
4636000,3954000
4476000,3824000
4636000,3684000
4656000,4064000
4606000,3734000
4586000,3694000
4606000,3674000
4586000,3624000
4636000,3724000
4526000,3704000
4576000,3734000
4506000,3924000
4616000,3714000
4546000,4004000
4596000,3764000
4676000,3944000
4636000,4014000
4686000,3954000
4636000,3934000
4496000,3914000
4566000,3754000
4616000,3674000
4646000,4044000
4426000,3904000
4576000,3624000
4526000,3714000
4636000,3944000
4566000,3704000
4626000,3724000
4486000,3774000
4576000,3704000
4786000,4064000
4636000,3714000
4656000,3964000
4636000,3964000
4676000,4064000
4526000,3954000
4656000,3934000
4626000,4034000
4626000,3754000
4666000,4024000
4776000,4074000
4596000,3754000
4466000,3814000
4626000,4014000
4546000,3594000
4496000,3904000
4646000,3934000
4536000,3594000
4596000,3664000
4466000,3834000
4536000,3684000
4606000,3764000
4616000,3704000
4566000,3744000
4556000,3694000
4676000,4054000
4616000,4014000
4656000,4044000
4426000,3854000
4576000,3744000
4636000,3734000
4596000,3684000
4456000,3834000
4666000,3964000
4526000,3944000
4466000,3804000
4646000,3694000
4606000,3744000
4466000,3824000
4556000,3934000
4426000,3864000
4666000,4034000
4656000,3954000
4526000,3694000
4616000,3734000
4616000,3764000
4606000,3754000
4506000,3914000
4586000,3644000
4546000,3994000
4536000,3984000
4636000,4034000
4626000,3714000
4666000,4064000
4556000,3964000
4586000,3634000
4616000,4024000
4556000,3664000
4576000,3634000
4786000,4054000
4626000,3734000
4506000,3744000
4676000,3954000
4416000,3884000
4576000,3594000
4656000,4024000
4406000,3884000
4406000,3874000
4436000,3824000
4666000,3944000
4456000,3804000
4556000,3644000
4636000,3744000
4616000,3754000
4606000,3684000
4656000,4054000
4626000,3744000
4646000,3944000
4626000,4024000
4636000,4024000
4456000,3844000
4546000,3684000
4646000,4034000
4656000,4034000
4576000,3644000
4666000,4054000
4606000,3694000
4456000,3854000
4646000,4024000
4616000,3744000
4656000,3944000
4456000,3824000
4596000,3674000
4586000,3614000
4566000,3694000
4466000,3794000
4536000,3944000
4536000,3974000
4586000,3684000
4556000,3654000
4516000,3694000
4666000,3954000
4566000,3664000
4556000,3944000
4556000,3954000
4546000,3984000
4536000,3674000
4586000,3654000
4456000,3814000
4626000,3704000
4636000,3704000
4546000,3674000
4576000,3694000
4446000,3814000
4506000,3594000
4776000,4064000
4516000,3704000
4526000,3684000
4456000,3794000
4436000,3864000
4556000,3674000
4496000,3754000
4566000,3654000
4546000,3664000
4556000,3634000
4436000,3834000
4546000,3604000
4526000,3594000
4566000,3624000
4556000,3684000
4556000,3594000
4566000,3674000
4586000,3664000
4516000,3724000
4566000,3684000
4586000,3674000
4536000,3964000
4776000,4054000
4626000,3684000
4546000,3974000
4536000,3954000
4576000,3654000
4636000,3694000
4506000,3704000
4446000,3824000
4616000,3694000
4556000,3604000
4536000,3604000
4476000,3774000
4506000,3694000
4446000,3854000
4576000,3604000
4576000,3684000
4446000,3834000
4616000,3684000
4466000,3784000
4546000,3944000
4566000,3594000
4576000,3614000
4546000,3964000
4516000,3714000
4536000,3664000
4566000,3604000
4526000,3674000
4576000,3664000
4566000,3614000
4626000,3694000
4546000,3954000
4446000,3844000
4546000,3614000
4576000,3674000
